Student_ID,Attendance (%),Internal Test 1 (out of 40),Internal Test 2 (out of 40),Assignment Score (out of 10),Daily Study Hours,Final Exam Marks (out of 100),Internal1_25,Internal2_25,Assignment_5,Internal_Total,Risk
S2532,90,28,32,6,3,53,17.5,20.0,3.0,21.75,Medium
S2533,76,30,32,9,3,62,18.75,20.0,4.5,23.875,Medium
S2534,86,33,32,8,4,67,20.625,20.0,4.0,24.3125,Medium
S2535,84,33,24,6,3,54,20.625,15.0,3.0,20.8125,Medium
S2536,94,32,37,9,3,76,20.0,23.125,4.5,26.0625,Low
S2537,84,25,26,5,3,42,15.625,16.25,2.5,18.4375,High
S2538,85,32,36,8,2,66,20.0,22.5,4.0,25.25,Medium
S2539,82,32,34,8,2,64,20.0,21.25,4.0,24.625,Medium
S2540,82,30,32,8,3,59,18.75,20.0,4.0,23.375,Medium
S2541,63,22,34,6,3,48,13.750000000000002,21.25,3.0,20.5,High
S2542,85,37,33,8,3,67,23.125,20.625,4.0,25.875,Medium
S2543,78,27,32,6,3,58,16.875,20.0,3.0,21.4375,Medium
S2544,81,32,28,7,2,59,20.0,17.5,3.5,22.25,Medium
S2545,100,40,33,8,3,81,25.0,20.625,4.0,26.8125,Low
S2546,81,35,38,8,3,77,21.875,23.75,4.0,26.8125,Low
S2547,94,39,33,9,3,81,24.375,20.625,4.5,27.0,Low
S2548,81,27,36,8,2,64,16.875,22.5,4.0,23.6875,Medium
S2549,70,34,27,7,3,57,21.25,16.875,3.5,22.5625,High
S2550,80,27,34,8,3,65,16.875,21.25,4.0,23.0625,Medium
S2551,92,33,40,9,4,91,20.625,25.0,4.5,27.3125,Low
S2552,82,30,24,7,4,61,18.75,15.0,3.5,20.375,Medium
S2553,86,27,38,6,2,59,16.875,23.75,3.0,23.3125,Medium
S2554,88,27,40,7,2,70,16.875,25.0,3.5,24.4375,Medium
S2555,87,39,39,9,3,81,24.375,24.375,4.5,28.875,Low
S2556,95,36,40,8,2,75,22.5,25.0,4.0,27.75,Low
S2557,86,35,37,8,3,80,21.875,23.125,4.0,26.5,Low
S2558,92,37,33,9,2,63,23.125,20.625,4.5,26.375,Medium
S2559,95,40,36,9,4,81,25.0,22.5,4.5,28.25,Low
S2560,91,39,34,8,3,83,24.375,21.25,4.0,26.8125,Low
S2561,72,26,29,6,2,47,16.25,18.125,3.0,20.1875,High
S2562,83,32,36,8,3,67,20.0,22.5,4.0,25.25,Medium
S2563,85,35,32,9,3,64,21.875,20.0,4.5,25.4375,Medium
S2564,52,20,21,5,1,25,12.5,13.125,2.5,15.3125,High
S2565,88,27,36,8,2,64,16.875,22.5,4.0,23.6875,Medium
S2566,74,35,28,8,2,56,21.875,17.5,4.0,23.6875,High
S2567,99,37,40,9,3,83,23.125,25.0,4.5,28.5625,Low
S2568,71,25,29,7,3,54,15.625,18.125,3.5,20.375,High
S2569,86,30,29,7,3,61,18.75,18.125,3.5,21.9375,Medium
S2570,62,25,24,7,2,38,15.625,15.0,3.5,18.8125,High
S2571,91,30,35,7,2,67,18.75,21.875,3.5,23.8125,Medium
S2572,77,26,26,6,3,49,16.25,16.25,3.0,19.25,High
S2573,87,32,34,8,3,63,20.0,21.25,4.0,24.625,Medium
S2574,70,27,24,7,3,47,16.875,15.0,3.5,19.4375,High
S2575,79,29,30,7,2,54,18.125,18.75,3.5,21.9375,Medium
S2576,93,39,31,7,3,72,24.375,19.375,3.5,25.375,Medium
S2577,86,33,30,7,4,62,20.625,18.75,3.5,23.1875,Medium
S2578,79,25,26,6,3,47,15.625,16.25,3.0,18.9375,High
S2579,90,28,35,7,3,62,17.5,21.875,3.5,23.1875,Medium
S2580,82,24,31,6,3,47,15.0,19.375,3.0,20.1875,High
S2581,96,34,40,9,4,81,21.25,25.0,4.5,27.625,Low
S2582,91,31,35,8,3,67,19.375,21.875,4.0,24.625,Medium
S2583,97,40,34,8,3,80,25.0,21.25,4.0,27.125,Low
S2584,80,33,33,8,3,67,20.625,20.625,4.0,24.625,Medium
S2585,100,37,40,9,3,76,23.125,25.0,4.5,28.5625,Low
S2586,76,34,35,8,2,66,21.25,21.875,4.0,25.5625,Medium
S2587,69,21,24,7,1,36,13.125,15.0,3.5,17.5625,High
S2588,98,38,34,7,3,75,23.75,21.25,3.5,26.0,Low
S2589,87,39,40,8,3,80,24.375,25.0,4.0,28.6875,Low
S2590,77,32,27,6,2,63,20.0,16.875,3.0,21.4375,Medium
S2591,100,33,38,7,3,77,20.625,23.75,3.5,25.6875,Low
S2592,80,38,31,8,3,65,23.75,19.375,4.0,25.5625,Medium
S2593,85,30,30,8,3,63,18.75,18.75,4.0,22.75,Medium
S2594,89,33,40,9,3,74,20.625,25.0,4.5,27.3125,Medium
S2595,77,29,30,8,3,58,18.125,18.75,4.0,22.4375,Medium
S2596,90,36,29,8,3,76,22.5,18.125,4.0,24.3125,Low
S2597,78,31,31,6,3,49,19.375,19.375,3.0,22.375,High
S2598,78,29,31,6,2,48,18.125,19.375,3.0,21.75,High
S2599,97,33,40,9,3,78,20.625,25.0,4.5,27.3125,Low
S2600,97,30,40,8,3,72,18.75,25.0,4.0,25.875,Medium
S2601,85,31,35,7,3,75,19.375,21.875,3.5,24.125,Low
S2602,76,35,37,8,3,67,21.875,23.125,4.0,26.5,Medium
S2603,69,28,30,6,3,43,17.5,18.75,3.0,21.125,High
S2604,83,26,33,7,3,59,16.25,20.625,3.5,21.9375,Medium
S2605,89,32,35,7,3,74,20.0,21.875,3.5,24.4375,Medium
S2606,86,37,25,8,3,58,23.125,15.625,4.0,23.375,Medium
S2607,79,33,26,8,2,47,20.625,16.25,4.0,22.4375,High
S2608,96,37,38,10,3,82,23.125,23.75,5.0,28.4375,Low
S2609,90,33,33,8,2,69,20.625,20.625,4.0,24.625,Medium
S2610,86,28,31,7,3,58,17.5,19.375,3.5,21.9375,Medium
S2611,81,33,33,9,2,67,20.625,20.625,4.5,25.125,Medium
S2612,77,30,37,8,3,65,18.75,23.125,4.0,24.9375,Medium
S2613,83,30,38,8,2,61,18.75,23.75,4.0,25.25,Medium
S2614,72,26,21,6,3,34,16.25,13.125,3.0,17.6875,High
S2615,97,36,40,8,4,84,22.5,25.0,4.0,27.75,Low
S2616,81,29,29,7,3,63,18.125,18.125,3.5,21.625,Medium
S2617,86,30,36,9,4,72,18.75,22.5,4.5,25.125,Medium
S2618,70,21,22,7,4,38,13.125,13.750000000000002,3.5,16.9375,High
S2619,88,40,34,8,3,72,25.0,21.25,4.0,27.125,Medium
S2620,92,27,37,8,3,73,16.875,23.125,4.0,24.0,Medium
S2621,100,40,40,9,3,87,25.0,25.0,4.5,29.5,Low
S2622,95,40,37,9,2,80,25.0,23.125,4.5,28.5625,Low
S2623,87,34,31,8,3,72,21.25,19.375,4.0,24.3125,Medium
S2624,81,35,34,8,2,75,21.875,21.25,4.0,25.5625,Low
S2625,81,30,23,7,2,53,18.75,14.374999999999998,3.5,20.0625,Medium
S2626,87,30,31,7,3,64,18.75,19.375,3.5,22.5625,Medium
S2627,79,25,37,7,2,62,15.625,23.125,3.5,22.875,Medium
S2628,77,27,35,7,3,59,16.875,21.875,3.5,22.875,Medium
S2629,85,30,39,8,3,70,18.75,24.375,4.0,25.5625,Medium
S2630,82,32,39,7,3,73,20.0,24.375,3.5,25.6875,Medium
S2631,91,34,40,8,4,79,21.25,25.0,4.0,27.125,Low
S2632,75,35,35,9,3,74,21.875,21.875,4.5,26.375,Medium
S2633,78,32,27,7,3,58,20.0,16.875,3.5,21.9375,Medium
S2634,85,32,32,8,3,70,20.0,20.0,4.0,24.0,Medium
S2635,78,22,30,6,3,51,13.750000000000002,18.75,3.0,19.25,Medium
S2636,82,32,35,7,3,67,20.0,21.875,3.5,24.4375,Medium
S2637,75,29,31,7,4,61,18.125,19.375,3.5,22.25,Medium
S2638,78,26,27,6,2,50,16.25,16.875,3.0,19.5625,Medium
S2639,94,28,39,7,3,65,17.5,24.375,3.5,24.4375,Medium
S2640,95,32,35,8,3,75,20.0,21.875,4.0,24.9375,Low
S2641,83,36,33,7,3,63,22.5,20.625,3.5,25.0625,Medium
S2642,95,34,39,8,3,80,21.25,24.375,4.0,26.8125,Low
S2643,83,31,30,8,2,59,19.375,18.75,4.0,23.0625,Medium
S2644,79,21,35,7,3,50,13.125,21.875,3.5,21.0,Medium
S2645,95,35,32,8,2,72,21.875,20.0,4.0,24.9375,Medium
S2646,100,40,39,8,2,82,25.0,24.375,4.0,28.6875,Low
S2647,100,40,40,8,3,88,25.0,25.0,4.0,29.0,Low
S2648,100,40,36,9,4,84,25.0,22.5,4.5,28.25,Low
S2649,72,29,27,7,2,49,18.125,16.875,3.5,21.0,High
S2650,95,35,40,9,3,87,21.875,25.0,4.5,27.9375,Low
S2651,93,28,40,7,3,72,17.5,25.0,3.5,24.75,Medium
S2652,79,32,34,9,3,65,20.0,21.25,4.5,25.125,Medium
S2653,92,40,36,9,3,83,25.0,22.5,4.5,28.25,Low
S2654,90,35,40,8,3,74,21.875,25.0,4.0,27.4375,Medium
S2655,71,29,29,7,3,50,18.125,18.125,3.5,21.625,High
S2656,79,29,39,8,3,60,18.125,24.375,4.0,25.25,Medium
S2657,76,34,38,8,2,62,21.25,23.75,4.0,26.5,Medium
S2658,100,37,40,9,3,83,23.125,25.0,4.5,28.5625,Low
S2659,100,39,39,9,4,88,24.375,24.375,4.5,28.875,Low
S2660,96,38,29,8,3,74,23.75,18.125,4.0,24.9375,Medium
S2661,100,32,35,8,4,78,20.0,21.875,4.0,24.9375,Low
S2662,87,36,29,9,3,58,22.5,18.125,4.5,24.8125,Medium
S2663,88,31,36,8,4,65,19.375,22.5,4.0,24.9375,Medium
S2664,85,26,35,8,3,71,16.25,21.875,4.0,23.0625,Medium
S2665,84,30,30,7,3,57,18.75,18.75,3.5,22.25,Medium
S2666,92,35,37,10,3,85,21.875,23.125,5.0,27.5,Low
S2667,70,23,40,7,2,50,14.374999999999998,25.0,3.5,23.1875,High
S2668,71,33,37,8,3,66,20.625,23.125,4.0,25.875,High
S2669,82,31,31,8,3,65,19.375,19.375,4.0,23.375,Medium
S2670,79,27,30,7,2,42,16.875,18.75,3.5,21.3125,High
S2671,69,21,31,6,3,42,13.125,19.375,3.0,19.25,High
S2672,98,34,40,7,4,82,21.25,25.0,3.5,26.625,Low
S2673,100,40,40,9,3,82,25.0,25.0,4.5,29.5,Low
S2674,95,34,27,7,3,63,21.25,16.875,3.5,22.5625,Medium
S2675,84,33,34,7,3,61,20.625,21.25,3.5,24.4375,Medium
S2676,90,32,37,9,3,74,20.0,23.125,4.5,26.0625,Medium
S2677,86,26,31,7,3,56,16.25,19.375,3.5,21.3125,Medium
S2678,83,28,26,7,3,53,17.5,16.25,3.5,20.375,Medium
S2679,73,26,30,6,3,51,16.25,18.75,3.0,20.5,High
S2680,82,40,38,9,3,80,25.0,23.75,4.5,28.875,Low
S2681,88,40,31,8,3,77,25.0,19.375,4.0,26.1875,Low
S2682,80,32,29,7,4,68,20.0,18.125,3.5,22.5625,Medium
S2683,89,29,31,6,3,67,18.125,19.375,3.0,21.75,Medium
S2684,90,24,31,7,2,53,15.0,19.375,3.5,20.6875,Medium
S2685,81,27,31,7,2,47,16.875,19.375,3.5,21.625,High
S2686,83,30,33,7,3,63,18.75,20.625,3.5,23.1875,Medium
S2687,72,36,31,8,2,64,22.5,19.375,4.0,24.9375,High
S2688,88,28,32,8,2,58,17.5,20.0,4.0,22.75,Medium
S2689,81,28,29,7,3,62,17.5,18.125,3.5,21.3125,Medium
S2690,81,29,27,6,3,44,18.125,16.875,3.0,20.5,High
S2691,98,34,40,8,3,83,21.25,25.0,4.0,27.125,Low
S2692,78,36,30,8,3,63,22.5,18.75,4.0,24.625,Medium
S2693,97,34,33,8,3,64,21.25,20.625,4.0,24.9375,Medium
S2694,95,37,40,9,3,73,23.125,25.0,4.5,28.5625,Medium
S2695,87,38,30,7,3,61,23.75,18.75,3.5,24.75,Medium
S2696,91,34,34,8,3,82,21.25,21.25,4.0,25.25,Low
S2697,85,30,28,8,3,57,18.75,17.5,4.0,22.125,Medium
S2698,85,37,29,8,3,77,23.125,18.125,4.0,24.625,Low
S2699,100,35,39,8,3,83,21.875,24.375,4.0,27.125,Low
S2700,87,30,33,7,2,63,18.75,20.625,3.5,23.1875,Medium
S2701,87,30,33,7,3,69,18.75,20.625,3.5,23.1875,Medium
S2702,81,32,37,8,3,62,20.0,23.125,4.0,25.5625,Medium
S2703,86,38,29,8,3,72,23.75,18.125,4.0,24.9375,Medium
S2704,79,28,29,7,3,59,17.5,18.125,3.5,21.3125,Medium
S2705,81,31,26,6,3,54,19.375,16.25,3.0,20.8125,Medium
S2706,87,37,27,7,3,68,23.125,16.875,3.5,23.5,Medium
S2707,84,30,27,7,2,52,18.75,16.875,3.5,21.3125,Medium
S2708,83,37,28,8,3,63,23.125,17.5,4.0,24.3125,Medium
S2709,78,33,33,7,3,74,20.625,20.625,3.5,24.125,Medium
S2710,88,36,34,8,3,74,22.5,21.25,4.0,25.875,Medium
S2711,85,32,32,8,2,53,20.0,20.0,4.0,24.0,Medium
S2712,82,28,36,7,2,65,17.5,22.5,3.5,23.5,Medium
S2713,89,33,27,7,3,64,20.625,16.875,3.5,22.25,Medium
S2714,85,29,37,8,3,66,18.125,23.125,4.0,24.625,Medium
S2715,84,32,29,7,3,66,20.0,18.125,3.5,22.5625,Medium
S2716,94,34,31,8,3,70,21.25,19.375,4.0,24.3125,Medium
S2717,94,40,35,8,3,78,25.0,21.875,4.0,27.4375,Low
S2718,91,35,33,7,3,67,21.875,20.625,3.5,24.75,Medium
S2719,83,40,40,9,3,80,25.0,25.0,4.5,29.5,Low
S2720,81,29,40,9,3,68,18.125,25.0,4.5,26.0625,Medium
S2721,97,37,37,9,4,84,23.125,23.125,4.5,27.625,Low
S2722,98,36,35,8,3,69,22.5,21.875,4.0,26.1875,Medium
S2723,99,37,40,9,3,79,23.125,25.0,4.5,28.5625,Low
S2724,71,26,27,6,2,46,16.25,16.875,3.0,19.5625,High
S2725,91,40,30,8,4,74,25.0,18.75,4.0,25.875,Medium
S2726,77,28,31,7,3,52,17.5,19.375,3.5,21.9375,Medium
S2727,92,28,33,6,3,67,17.5,20.625,3.0,22.0625,Medium
S2728,94,38,37,8,4,84,23.75,23.125,4.0,27.4375,Low
S2729,78,32,34,8,2,66,20.0,21.25,4.0,24.625,Medium
S2730,90,40,39,9,2,74,25.0,24.375,4.5,29.1875,Medium
S2731,86,31,28,7,3,63,19.375,17.5,3.5,21.9375,Medium
S2732,86,39,36,9,4,79,24.375,22.5,4.5,27.9375,Low
S2733,81,37,29,7,2,65,23.125,18.125,3.5,24.125,Medium
S2734,83,28,37,7,2,58,17.5,23.125,3.5,23.8125,Medium
S2735,82,30,34,8,2,57,18.75,21.25,4.0,24.0,Medium
S2736,84,31,29,6,3,55,19.375,18.125,3.0,21.75,Medium
S2737,79,40,28,8,3,67,25.0,17.5,4.0,25.25,Medium
S2738,81,36,29,8,3,64,22.5,18.125,4.0,24.3125,Medium
S2739,79,29,28,6,3,57,18.125,17.5,3.0,20.8125,Medium
S2740,80,32,35,7,3,65,20.0,21.875,3.5,24.4375,Medium
S2741,72,30,23,7,3,51,18.75,14.374999999999998,3.5,20.0625,High
S2742,91,35,38,8,2,68,21.875,23.75,4.0,26.8125,Medium
S2743,98,29,36,8,3,76,18.125,22.5,4.0,24.3125,Low
S2744,85,29,32,8,2,54,18.125,20.0,4.0,23.0625,Medium
S2745,83,23,30,5,3,47,14.374999999999998,18.75,2.5,19.0625,High
S2746,93,28,27,5,4,51,17.5,16.875,2.5,19.6875,Medium
S2747,98,40,40,8,3,81,25.0,25.0,4.0,29.0,Low
S2748,82,30,26,7,3,53,18.75,16.25,3.5,21.0,Medium
S2749,76,29,27,7,3,62,18.125,16.875,3.5,21.0,Medium
S2750,89,39,35,8,2,77,24.375,21.875,4.0,27.125,Low
S2751,90,34,35,9,3,77,21.25,21.875,4.5,26.0625,Low
S2752,91,40,39,9,4,88,25.0,24.375,4.5,29.1875,Low
S2753,76,29,30,7,2,51,18.125,18.75,3.5,21.9375,Medium
S2754,87,35,30,8,3,64,21.875,18.75,4.0,24.3125,Medium
S2755,77,26,29,7,3,51,16.25,18.125,3.5,20.6875,Medium
S2756,88,30,30,8,3,69,18.75,18.75,4.0,22.75,Medium
S2757,85,36,26,7,4,64,22.5,16.25,3.5,22.875,Medium
S2758,93,36,38,9,3,75,22.5,23.75,4.5,27.625,Low
S2759,90,37,40,9,3,88,23.125,25.0,4.5,28.5625,Low
S2760,87,38,35,9,3,71,23.75,21.875,4.5,27.3125,Medium
S2761,92,39,39,9,3,77,24.375,24.375,4.5,28.875,Low
S2762,90,33,25,7,3,65,20.625,15.625,3.5,21.625,Medium
S2763,87,38,34,10,2,75,23.75,21.25,5.0,27.5,Low
S2764,73,33,40,8,3,64,20.625,25.0,4.0,26.8125,High
S2765,89,33,28,8,2,58,20.625,17.5,4.0,23.0625,Medium
S2766,94,30,39,8,4,74,18.75,24.375,4.0,25.5625,Medium
S2767,89,31,31,7,2,64,19.375,19.375,3.5,22.875,Medium
S2768,89,37,34,9,3,77,23.125,21.25,4.5,26.6875,Low
S2769,80,32,27,7,2,57,20.0,16.875,3.5,21.9375,Medium
S2770,89,30,34,9,3,66,18.75,21.25,4.5,24.5,Medium
S2771,80,35,25,7,2,58,21.875,15.625,3.5,22.25,Medium
S2772,71,29,30,7,3,48,18.125,18.75,3.5,21.9375,High
S2773,87,33,25,7,3,54,20.625,15.625,3.5,21.625,Medium
S2774,98,40,35,9,3,85,25.0,21.875,4.5,27.9375,Low
S2775,71,26,38,6,3,59,16.25,23.75,3.0,23.0,High
S2776,98,36,38,9,3,80,22.5,23.75,4.5,27.625,Low
S2777,87,32,34,7,3,67,20.0,21.25,3.5,24.125,Medium
S2778,69,30,25,7,3,53,18.75,15.625,3.5,20.6875,High
S2779,79,32,33,8,4,71,20.0,20.625,4.0,24.3125,Medium
S2780,90,28,32,7,2,55,17.5,20.0,3.5,22.25,Medium
S2781,93,37,40,9,2,83,23.125,25.0,4.5,28.5625,Low
S2782,84,35,37,9,2,72,21.875,23.125,4.5,27.0,Medium
S2783,80,28,39,8,2,58,17.5,24.375,4.0,24.9375,Medium
S2784,96,40,36,9,3,85,25.0,22.5,4.5,28.25,Low
S2785,94,34,34,8,3,78,21.25,21.25,4.0,25.25,Low
S2786,81,30,35,8,2,64,18.75,21.875,4.0,24.3125,Medium
S2787,82,27,27,7,3,54,16.875,16.875,3.5,20.375,Medium
S2788,85,30,28,8,3,61,18.75,17.5,4.0,22.125,Medium
S2789,85,35,33,8,3,64,21.875,20.625,4.0,25.25,Medium
S2790,82,31,32,6,3,68,19.375,20.0,3.0,22.6875,Medium
S2791,97,25,34,7,3,59,15.625,21.25,3.5,21.9375,Medium
S2792,92,34,39,9,4,80,21.25,24.375,4.5,27.3125,Low
S2793,79,26,28,6,2,47,16.25,17.5,3.0,19.875,High
S2794,77,32,30,8,3,65,20.0,18.75,4.0,23.375,Medium
S2795,79,35,31,8,2,60,21.875,19.375,4.0,24.625,Medium
S2796,93,35,36,8,3,65,21.875,22.5,4.0,26.1875,Medium
S2797,93,37,35,8,4,73,23.125,21.875,4.0,26.5,Medium
S2798,72,21,29,6,3,55,13.125,18.125,3.0,18.625,High
S2799,100,38,36,8,3,78,23.75,22.5,4.0,27.125,Low
S2800,83,29,40,8,3,62,18.125,25.0,4.0,25.5625,Medium
S2801,90,39,36,8,3,69,24.375,22.5,4.0,27.4375,Medium
S2802,95,39,38,8,3,82,24.375,23.75,4.0,28.0625,Low
S2803,80,31,34,7,2,63,19.375,21.25,3.5,23.8125,Medium
S2804,85,35,30,8,2,57,21.875,18.75,4.0,24.3125,Medium
S2805,90,35,34,8,3,70,21.875,21.25,4.0,25.5625,Medium
S2806,72,27,33,7,2,45,16.875,20.625,3.5,22.25,High
S2807,81,28,31,6,2,54,17.5,19.375,3.0,21.4375,Medium
S2808,85,39,36,8,2,69,24.375,22.5,4.0,27.4375,Medium
S2809,92,30,40,6,3,69,18.75,25.0,3.0,24.875,Medium
S2810,87,38,33,7,3,77,23.75,20.625,3.5,25.6875,Low
S2811,85,32,30,7,3,64,20.0,18.75,3.5,22.875,Medium
S2812,89,34,32,8,2,70,21.25,20.0,4.0,24.625,Medium
S2813,90,33,36,7,3,62,20.625,22.5,3.5,25.0625,Medium
S2814,84,29,28,7,3,55,18.125,17.5,3.5,21.3125,Medium
S2815,77,33,36,8,3,75,20.625,22.5,4.0,25.5625,Low
S2816,70,31,28,8,2,52,19.375,17.5,4.0,22.4375,High
S2817,82,32,32,7,2,61,20.0,20.0,3.5,23.5,Medium
S2818,89,33,35,8,2,75,20.625,21.875,4.0,25.25,Low
S2819,76,24,26,6,3,47,15.0,16.25,3.0,18.625,High
S2820,76,23,26,5,3,39,14.374999999999998,16.25,2.5,17.8125,High
S2821,91,32,35,9,4,72,20.0,21.875,4.5,25.4375,Medium
S2822,93,40,34,8,3,78,25.0,21.25,4.0,27.125,Low
S2823,94,40,40,8,3,79,25.0,25.0,4.0,29.0,Low
S2824,72,27,26,6,2,47,16.875,16.25,3.0,19.5625,High
S2825,84,30,36,7,3,66,18.75,22.5,3.5,24.125,Medium
S2826,91,25,34,7,4,59,15.625,21.25,3.5,21.9375,Medium
S2827,76,29,36,7,3,66,18.125,22.5,3.5,23.8125,Medium
S2828,77,35,27,8,3,62,21.875,16.875,4.0,23.375,Medium
S2829,83,28,33,5,4,61,17.5,20.625,2.5,21.5625,Medium
S2830,78,23,32,7,2,60,14.374999999999998,20.0,3.5,20.6875,Medium
S2831,94,39,30,9,3,70,24.375,18.75,4.5,26.0625,Medium
S2832,86,28,36,7,3,63,17.5,22.5,3.5,23.5,Medium
S2833,81,30,32,7,2,58,18.75,20.0,3.5,22.875,Medium
S2834,78,31,29,7,2,60,19.375,18.125,3.5,22.25,Medium
S2835,87,30,32,7,3,62,18.75,20.0,3.5,22.875,Medium
S2836,87,33,40,9,3,79,20.625,25.0,4.5,27.3125,Low
S2837,80,25,29,5,2,48,15.625,18.125,2.5,19.375,High
S2838,84,25,35,6,3,53,15.625,21.875,3.0,21.75,Medium
S2839,82,38,33,7,2,69,23.75,20.625,3.5,25.6875,Medium
S2840,74,33,31,7,3,65,20.625,19.375,3.5,23.5,High
S2841,87,34,36,9,3,78,21.25,22.5,4.5,26.375,Low
S2842,86,32,26,7,2,58,20.0,16.25,3.5,21.625,Medium
S2843,88,30,35,9,2,61,18.75,21.875,4.5,24.8125,Medium
S2844,91,36,40,8,3,76,22.5,25.0,4.0,27.75,Low
S2845,86,32,30,7,3,61,20.0,18.75,3.5,22.875,Medium
S2846,88,33,25,6,2,54,20.625,15.625,3.0,21.125,Medium
S2847,85,31,40,8,3,69,19.375,25.0,4.0,26.1875,Medium
S2848,72,25,24,6,2,42,15.625,15.0,3.0,18.3125,High
S2849,82,31,36,9,3,64,19.375,22.5,4.5,25.4375,Medium
S2850,91,33,35,8,2,65,20.625,21.875,4.0,25.25,Medium
S2851,81,27,23,5,2,44,16.875,14.374999999999998,2.5,18.125,High
S2852,83,32,40,9,3,83,20.0,25.0,4.5,27.0,Low
S2853,83,31,28,6,3,54,19.375,17.5,3.0,21.4375,Medium
S2854,100,29,33,8,3,70,18.125,20.625,4.0,23.375,Medium
S2855,80,30,19,5,3,46,18.75,11.875,2.5,17.8125,High
S2856,72,37,28,9,3,64,23.125,17.5,4.5,24.8125,High
S2857,72,21,30,6,1,39,13.125,18.75,3.0,18.9375,High
S2858,87,30,34,8,2,65,18.75,21.25,4.0,24.0,Medium
S2859,79,25,25,6,2,52,15.625,15.625,3.0,18.625,Medium
S2860,83,35,30,7,3,64,21.875,18.75,3.5,23.8125,Medium
S2861,89,32,30,6,3,63,20.0,18.75,3.0,22.375,Medium
S2862,91,34,27,7,3,71,21.25,16.875,3.5,22.5625,Medium
S2863,79,28,27,6,2,58,17.5,16.875,3.0,20.1875,Medium
S2864,100,33,40,9,3,78,20.625,25.0,4.5,27.3125,Low
S2865,98,33,33,8,3,65,20.625,20.625,4.0,24.625,Medium
S2866,98,35,37,8,3,76,21.875,23.125,4.0,26.5,Low
S2867,89,38,36,7,4,77,23.75,22.5,3.5,26.625,Low
S2868,87,26,26,6,3,52,16.25,16.25,3.0,19.25,Medium
S2869,87,34,32,9,2,66,21.25,20.0,4.5,25.125,Medium
S2870,93,40,37,9,4,88,25.0,23.125,4.5,28.5625,Low
S2871,71,34,33,7,2,70,21.25,20.625,3.5,24.4375,High
S2872,95,37,37,9,4,71,23.125,23.125,4.5,27.625,Medium
S2873,92,31,31,7,4,66,19.375,19.375,3.5,22.875,Medium
S2874,88,37,36,9,3,70,23.125,22.5,4.5,27.3125,Medium
S2875,93,40,36,10,2,75,25.0,22.5,5.0,28.75,Low
S2876,88,37,27,8,4,74,23.125,16.875,4.0,24.0,Medium
S2877,79,25,40,7,3,64,15.625,25.0,3.5,23.8125,Medium
S2878,88,31,35,6,3,64,19.375,21.875,3.0,23.625,Medium
S2879,90,31,35,8,3,69,19.375,21.875,4.0,24.625,Medium
S2880,79,35,31,8,2,62,21.875,19.375,4.0,24.625,Medium
S2881,83,26,34,7,2,61,16.25,21.25,3.5,22.25,Medium
S2882,84,40,31,6,3,58,25.0,19.375,3.0,25.1875,Medium
S2883,80,37,32,8,3,65,23.125,20.0,4.0,25.5625,Medium
S2884,97,33,33,7,3,70,20.625,20.625,3.5,24.125,Medium
S2885,88,31,34,8,3,68,19.375,21.25,4.0,24.3125,Medium
S2886,83,32,29,7,3,59,20.0,18.125,3.5,22.5625,Medium
S2887,96,32,35,7,4,84,20.0,21.875,3.5,24.4375,Low
S2888,82,35,29,6,3,59,21.875,18.125,3.0,23.0,Medium
S2889,58,25,27,6,2,43,15.625,16.875,3.0,19.25,High
S2890,72,30,25,7,4,56,18.75,15.625,3.5,20.6875,High
S2891,84,40,31,8,3,76,25.0,19.375,4.0,26.1875,Low
S2892,93,39,39,9,3,89,24.375,24.375,4.5,28.875,Low
S2893,92,29,36,8,3,65,18.125,22.5,4.0,24.3125,Medium
S2894,80,32,31,8,3,63,20.0,19.375,4.0,23.6875,Medium
S2895,86,40,23,8,3,65,25.0,14.374999999999998,4.0,23.6875,Medium
S2896,81,29,26,7,3,58,18.125,16.25,3.5,20.6875,Medium
S2897,77,28,28,6,2,53,17.5,17.5,3.0,20.5,Medium
S2898,94,33,30,7,3,69,20.625,18.75,3.5,23.1875,Medium
S2899,95,33,30,8,3,76,20.625,18.75,4.0,23.6875,Low
S2900,78,34,31,8,2,53,21.25,19.375,4.0,24.3125,Medium
S2901,87,33,32,8,3,67,20.625,20.0,4.0,24.3125,Medium
S2902,75,25,28,6,3,48,15.625,17.5,3.0,19.5625,High
S2903,88,31,37,9,3,78,19.375,23.125,4.5,25.75,Low
S2904,90,32,31,6,3,63,20.0,19.375,3.0,22.6875,Medium
S2905,89,29,39,8,3,76,18.125,24.375,4.0,25.25,Low
S2906,96,39,40,9,3,86,24.375,25.0,4.5,29.1875,Low
S2907,88,29,34,8,3,69,18.125,21.25,4.0,23.6875,Medium
S2908,87,37,28,8,3,59,23.125,17.5,4.0,24.3125,Medium
S2909,92,39,33,8,4,81,24.375,20.625,4.0,26.5,Low
S2910,83,29,32,7,2,62,18.125,20.0,3.5,22.5625,Medium
S2911,78,27,34,7,2,49,16.875,21.25,3.5,22.5625,High
S2912,73,32,29,9,2,61,20.0,18.125,4.5,23.5625,High
S2913,88,40,33,9,3,73,25.0,20.625,4.5,27.3125,Medium
S2914,68,32,27,7,3,56,20.0,16.875,3.5,21.9375,High
S2915,88,33,34,8,3,73,20.625,21.25,4.0,24.9375,Medium
